Frequency (Hz),Magnitude (dB),Phase (degrees)
285759054.3,-140.9463495,-93.00231102
286417797,-140.9664042,-92.99541849
287078058.2,-140.9864588,-92.98854174
287739841.5,-141.006513,-92.98168071
288403150.3,-141.0265671,-92.97483538
289067988.2,-141.0466208,-92.96800571
289734358.8,-141.0666744,-92.96119166
290402265.4,-141.0867277,-92.9543932
291071711.8,-141.1067807,-92.9476103
291742701.4,-141.1268335,-92.94084291
292415237.8,-141.1468861,-92.934091
293089324.5,-141.1669384,-92.92735454
293764965.2,-141.1869905,-92.92063349
294442163.4,-141.2070423,-92.91392783
295120922.7,-141.2270939,-92.9072375
295801246.7,-141.2471453,-92.90056248
296483139,-141.2671964,-92.89390274
297166603.2,-141.2872473,-92.88725823
297851642.9,-141.307298,-92.88062893
298538261.9,-141.3273484,-92.8740148
299226463.7,-141.3473986,-92.86741581
299916251.9,-141.3674486,-92.86083191
300607630.3,-141.3874983,-92.85426309
301300602.4,-141.4075478,-92.84770929
301995172,-141.4275971,-92.8411705
302691342.8,-141.4476462,-92.83464667
303389118.4,-141.467695,-92.82813777
304088502.6,-141.4877436,-92.82164377
304789499,-141.507792,-92.81516463
305492111.3,-141.5278402,-92.80870032
306196343.4,-141.5478881,-92.80225081
306902198.8,-141.5679358,-92.79581606
307609681.5,-141.5879833,-92.78939603
308318795,-141.6080306,-92.78299071
309029543.3,-141.6280777,-92.77660005
309741929.9,-141.6481246,-92.77022401
310455958.8,-141.6681712,-92.76386258
311171633.7,-141.6882176,-92.7575157
311888958.4,-141.7082638,-92.75118336
312607936.7,-141.7283098,-92.74486551
313328572.4,-141.7483556,-92.73856212
314050869.4,-141.7684012,-92.73227317
314774831.4,-141.7884466,-92.72599862
315500462.3,-141.8084918,-92.71973843
316227766,-141.8285367,-92.71349257
316956746.3,-141.8485815,-92.70726102
317687407.1,-141.868626,-92.70104373
318419752.2,-141.8886704,-92.69484068
319153785.5,-141.9087145,-92.68865183
319889511,-141.9287584,-92.68247716
320626932.5,-141.9488022,-92.67631662
321366053.9,-141.9688457,-92.67017019
322106879.1,-141.988889,-92.66403784
322849412.2,-142.0089322,-92.65791953
323593656.9,-142.0289751,-92.65181523
324339617.3,-142.0490179,-92.6457249
325087297.4,-142.0690604,-92.63964853
325836701,-142.0891028,-92.63358607
326587832.2,-142.1091449,-92.6275375
327340694.9,-142.1291869,-92.62150278
328095293.1,-142.1492286,-92.61548188
328851630.9,-142.1692702,-92.60947477
329609712.2,-142.1893116,-92.60348142
330369541,-142.2093528,-92.5975018
331131121.5,-142.2293938,-92.59153588
331894457.6,-142.2494346,-92.58558362
332659553.3,-142.2694753,-92.57964499
333426412.8,-142.2895157,-92.57371997
334195040,-142.309556,-92.56780851
334965439.2,-142.3295961,-92.5619106
335737614.2,-142.349636,-92.5560262
336511569.4,-142.3696757,-92.55015528
337287308.7,-142.3897152,-92.54429781
338064836.2,-142.4097546,-92.53845376
338844156.1,-142.4297937,-92.5326231
339625272.6,-142.4498327,-92.52680579
340408189.7,-142.4698715,-92.52100182
341192911.6,-142.4899102,-92.51521114
341979442.5,-142.5099486,-92.50943372
342767786.5,-142.5299869,-92.50366954
343557947.9,-142.550025,-92.49791857
344349930.8,-142.5700629,-92.49218078
345143739.3,-142.5901007,-92.48645613
345939377.8,-142.6101383,-92.4807446
346736850.5,-142.6301757,-92.47504616
347536161.4,-142.6502129,-92.46936077
348337315,-142.67025,-92.46368841
349140315.5,-142.6902869,-92.45802905
349945167,-142.7103236,-92.45238266
350751874,-142.7303602,-92.4467492
351560440.5,-142.7503965,-92.44112866
352370871,-142.7704328,-92.435521
353183169.8,-142.7904688,-92.42992618
353997341.1,-142.8105047,-92.42434419
354813389.2,-142.8305405,-92.41877499
355631318.6,-142.850576,-92.41321855
356451133.4,-142.8706114,-92.40767485
357272838.2,-142.8906467,-92.40214385
358096437.1,-142.9106817,-92.39662553
358921934.6,-142.9307167,-92.39111986
359749335.2,-142.9507514,-92.3856268
360578643,-142.970786,-92.38014633
361409862.6,-142.9908204,-92.37467843
362242998.4,-143.0108547,-92.36922306
363078054.8,-143.0308888,-92.36378019
363915036.1,-143.0509228,-92.3583498
364753946.9,-143.0709566,-92.35293185
365594791.6,-143.0909903,-92.34752633
366437574.6,-143.1110238,-92.34213319
367282300.5,-143.1310571,-92.33675242
368128973.6,-143.1510903,-92.33138398
368977598.6,-143.1711234,-92.32602785
369828179.8,-143.1911563,-92.320684
370680721.8,-143.211189,-92.31535239
371535229.1,-143.2312216,-92.31003301
372391706.3,-143.251254,-92.30472583
373250157.8,-143.2712863,-92.29943081
374110588.3,-143.2913185,-92.29414792
374973002.2,-143.3113505,-92.28887715
375837404.3,-143.3313823,-92.28361847
376703799,-143.351414,-92.27837184
377572190.9,-143.3714456,-92.27313724
378442584.7,-143.391477,-92.26791464
379314985,-143.4115082,-92.26270401
380189396.3,-143.4315394,-92.25750533
381065823.4,-143.4515704,-92.25231857
381944270.8,-143.4716012,-92.24714371
382824743.3,-143.4916319,-92.24198071
383707245.5,-143.5116625,-92.23682954
384591782,-143.5316929,-92.23169019
385478357.7,-143.5517231,-92.22656262
386366977.1,-143.5717533,-92.22144681
387257644.9,-143.5917833,-92.21634273
388150366,-143.6118132,-92.21125036
389045145,-143.6318429,-92.20616966
389941986.7,-143.6518725,-92.20110061
390840895.8,-143.6719019,-92.19604319
391741877.1,-143.6919312,-92.19099736
392644935.4,-143.7119604,-92.18596311
393550075.5,-143.7319895,-92.1809404
394457302.1,-143.7520184,-92.1759292
395366620.1,-143.7720472,-92.17092951
396278034.3,-143.7920758,-92.16594127
397191549.5,-143.8121044,-92.16096448
398107170.6,-143.8321327,-92.1559991
399024902.4,-143.852161,-92.15104511
399944749.8,-143.8721891,-92.14610248
400866717.6,-143.8922171,-92.14117118
401790810.8,-143.912245,-92.1362512
402717034.3,-143.9322728,-92.1313425
403645393,-143.9523004,-92.12644505
404575891.7,-143.9723279,-92.12155885
405508535.4,-143.9923552,-92.11668384
406443329.2,-144.0123825,-92.11182002
407380277.8,-144.0324096,-92.10696736
408319386.3,-144.0524366,-92.10212583
409260659.7,-144.0724634,-92.0972954
410204103,-144.0924902,-92.09247605
411149721.1,-144.1125168,-92.08766776
412097519.1,-144.1325433,-92.08287049
413047502,-144.1525697,-92.07808423
413999674.8,-144.1725959,-92.07330895
414954042.6,-144.1926221,-92.06854462
415910610.5,-144.2126481,-92.06379123
416869383.5,-144.232674,-92.05904873
417830366.6,-144.2526998,-92.05431712
418793565.1,-144.2727254,-92.04959636
419758984,-144.2927509,-92.04488643
420726628.4,-144.3127764,-92.0401873
421696503.4,-144.3328017,-92.03549896
422668614.3,-144.3528269,-92.03082137
423642966,-144.3728519,-92.02615451
424619563.9,-144.3928769,-92.02149836
425598413.1,-144.4129018,-92.01685289
426579518.8,-144.4329265,-92.01221808
427562886.2,-144.4529511,-92.0075939
428548520.4,-144.4729756,-92.00298033
429536426.8,-144.493,-91.99837735
430526610.5,-144.5130243,-91.99378493
431519076.8,-144.5330484,-91.98920304
432513831,-144.5530725,-91.98463167
433510878.4,-144.5730965,-91.98007078
434510224.2,-144.5931203,-91.97552036
435511873.7,-144.613144,-91.97098038
436515832.2,-144.6331676,-91.96645082
437522105.2,-144.6531912,-91.96193165
438530697.8,-144.6732146,-91.95742285
439541615.4,-144.6932379,-91.9529244
440554863.5,-144.713261,-91.94843626
441570447.4,-144.7332841,-91.94395843
442588372.4,-144.7533071,-91.93949087
443608643.9,-144.77333,-91.93503357
444631267.5,-144.7933527,-91.93058649
445656248.4,-144.8133754,-91.92614961
446683592.2,-144.833398,-91.92172292
447713304.2,-144.8534204,-91.91730639
448745389.9,-144.8734428,-91.91289999
449779854.9,-144.893465,-91.9085037
450816704.5,-144.9134872,-91.9041175
451855944.4,-144.9335092,-91.89974137
452897579.9,-144.9535311,-91.89537528
453941616.7,-144.973553,-91.89101921
454988060.1,-144.9935747,-91.88667314
456036916,-145.0135964,-91.88233704
457088189.6,-145.0336179,-91.87801089
458141886.7,-145.0536394,-91.87369467
459198012.8,-145.0736607,-91.86938835
460256573.6,-145.093682,-91.86509192
461317574.6,-145.1137031,-91.86080535
462381021.4,-145.1337242,-91.85652862
463446919.7,-145.1537451,-91.85226171
464515275.2,-145.173766,-91.84800458
465586093.5,-145.1937867,-91.84375723
466659380.3,-145.2138074,-91.83951962
467735141.3,-145.233828,-91.83529175
468813382.1,-145.2538485,-91.83107357
469894108.6,-145.2738689,-91.82686508
470977326.4,-145.2938892,-91.82266625
472063041.3,-145.3139094,-91.81847705
473151259,-145.3339295,-91.81429747
474241985.3,-145.3539495,-91.81012749
475335225.9,-145.3739694,-91.80596707
476430986.8,-145.3939892,-91.80181621
477529273.7,-145.414009,-91.79767487
478630092.3,-145.4340286,-91.79354304
479733448.6,-145.4540482,-91.78942069
480839348.4,-145.4740677,-91.78530781
481947797.6,-145.494087,-91.78120436
483058802,-145.5141063,-91.77711034
484172367.6,-145.5341255,-91.77302571
485288500.2,-145.5541446,-91.76895046
486407205.7,-145.5741637,-91.76488457
487528490.1,-145.5941826,-91.76082801
488652359.3,-145.6142015,-91.75678076
489778819.4,-145.6342202,-91.7527428
490907876.2,-145.6542389,-91.74871411
492039535.7,-145.6742575,-91.74469467
493173804,-145.694276,-91.74068446
494310687,-145.7142944,-91.73668346
495450190.8,-145.7343128,-91.73269163
496592321.5,-145.754331,-91.72870898
497737085,-145.7743492,-91.72473546
498884487.5,-145.7943673,-91.72077107
500034535,-145.8143853,-91.71681578
501187233.6,-145.8344032,-91.71286957
502342589.5,-145.8544211,-91.70893242
503500608.8,-145.8744388,-91.70500431
504661297.6,-145.8944565,-91.70108522
505824662,-145.9144741,-91.69717513
506990708.3,-145.9344916,-91.69327401
508159442.6,-145.954509,-91.68938185
509330871.1,-145.9745264,-91.68549862
510505000,-145.9945437,-91.68162432
511681835.5,-146.0145609,-91.6777589
512861384,-146.034578,-91.67390236
514043651.6,-146.054595,-91.67005468
515228644.6,-146.074612,-91.66621583
516416369.3,-146.0946289,-91.6623858
517606832,-146.1146457,-91.65856456
518800038.9,-146.1346624,-91.65475209
519995996.5,-146.154679,-91.65094837
521194711.1,-146.1746956,-91.64715339
522396189,-146.1947121,-91.64336713
523600436.6,-146.2147285,-91.63958956
524807460.2,-146.2347449,-91.63582066
526017266.4,-146.2547612,-91.63206042
527229861.4,-146.2747774,-91.62830881
528445251.8,-146.2947935,-91.62456581
529663443.9,-146.3148095,-91.62083141
530884444.2,-146.3348255,-91.61710559
532108259.3,-146.3548414,-91.61338832
533334895.5,-146.3748572,-91.60967958
534564359.4,-146.394873,-91.60597936
535796657.5,-146.4148887,-91.60228764
537031796.4,-146.4349043,-91.5986044
538269782.5,-146.4549198,-91.59492962
539510622.5,-146.4749353,-91.59126327
540754322.9,-146.4949507,-91.58760534
542000890.4,-146.514966,-91.58395582
543250331.5,-146.5349813,-91.58031467
544502652.8,-146.5549965,-91.57668189
545757861.1,-146.5750116,-91.57305744
547015962.9,-146.5950266,-91.56944133
548276964.9,-146.6150416,-91.56583351
549540873.9,-146.6350565,-91.56223398
550807696.4,-146.6550713,-91.55864272
552077439.3,-146.6750861,-91.55505971
553350109.2,-146.6951008,-91.55148492
554625713,-146.7151155,-91.54791834
555904257.3,-146.73513,-91.54435996
557185748.9,-146.7551445,-91.54080974
558470194.7,-146.775159,-91.53726768
559757601.5,-146.7951733,-91.53373376
561047976,-146.8151877,-91.53020795
562341325.2,-146.8352019,-91.52669024
563637655.8,-146.8552161,-91.52318061
564936974.8,-146.8752302,-91.51967904
566239289,-146.8952442,-91.51618551
567544605.4,-146.9152582,-91.5127
568852930.8,-146.9352721,-91.5092225
570164272.3,-146.955286,-91.50575298
571478636.7,-146.9752997,-91.50229144
572796031,-146.9953135,-91.49883784
574116462.2,-147.0153271,-91.49539218
575439937.3,-147.0353407,-91.49195443
576766463.4,-147.0553543,-91.48852458
578096047.4,-147.0753677,-91.4851026
579428696.4,-147.0953812,-91.48168849
580764417.5,-147.1153945,-91.47828222
582103217.8,-147.1354078,-91.47488377
583445104.3,-147.155421,-91.47149312
584790084.1,-147.1754342,-91.46811027
586138164.5,-147.1954473,-91.46473518
587489352.5,-147.2154603,-91.46136785
588843655.4,-147.2354733,-91.45800825
590201080.2,-147.2554863,-91.45465637
591561634.2,-147.2754991,-91.45131218
592925324.6,-147.2955119,-91.44797568
594292158.6,-147.3155247,-91.44464685
595662143.5,-147.3355374,-91.44132565
597035286.6,-147.35555,-91.43801209
598411595.1,-147.3755626,-91.43470614
599791076.3,-147.3955751,-91.43140778
601173737.5,-147.4155876,-91.428117
602559586.1,-147.4356,-91.42483378
603948629.4,-147.4556123,-91.4215581
605340874.8,-147.4756246,-91.41828995
606736329.6,-147.4956368,-91.4150293
608135001.3,-147.515649,-91.41177615
609536897.2,-147.5356611,-91.40853046
610942024.9,-147.5556732,-91.40529223
612350391.7,-147.5756852,-91.40206144
613762005.2,-147.5956972,-91.39883808
615176872.7,-147.6157091,-91.39562211
616595001.9,-147.6357209,-91.39241354
618016400.1,-147.6557327,-91.38921233
619441075.1,-147.6757444,-91.38601848
620869034.2,-147.6957561,-91.38283197
622300285.2,-147.7157677,-91.37965277
623734835.5,-147.7357793,-91.37648088
625172692.8,-147.7557908,-91.37331628
626613864.7,-147.7758023,-91.37015895
628058358.8,-147.7958137,-91.36700887
629506182.9,-147.8158251,-91.36386603
630957344.5,-147.8358364,-91.3607304
632411851.4,-147.8558477,-91.35760198
633869711.3,-147.8758589,-91.35448075
635330931.9,-147.89587,-91.35136669
636795520.9,-147.9158811,-91.34825978
638263486.2,-147.9358922,-91.34516001
639734835.5,-147.9559032,-91.34206736
641209576.6,-147.9759141,-91.33898182
642687717.3,-147.995925,-91.33590337
644169265.5,-148.0159359,-91.33283199
645654229,-148.0359467,-91.32976766
647142615.7,-148.0559575,-91.32671037
648634433.5,-148.0759682,-91.32366011
650129690.3,-148.0959788,-91.32061686
651628394.1,-148.1159894,-91.3175806
653130552.6,-148.136,-91.31455131
654636174.1,-148.1560105,-91.31152899
656145266.3,-148.176021,-91.30851361
657657837.4,-148.1960314,-91.30550515
659173895.2,-148.2160417,-91.30250361
660693448,-148.236052,-91.29950896
662216503.7,-148.2560623,-91.2965212
663743070.4,-148.2760725,-91.2935403
665273156.2,-148.2960827,-91.29056625
666806769.2,-148.3160928,-91.28759903
668343917.6,-148.3361029,-91.28463863
669884609.4,-148.356113,-91.28168503
671428852.9,-148.376123,-91.27873821
672976656.3,-148.3961329,-91.27579817
674528027.7,-148.4161428,-91.27286489
676082975.4,-148.4361526,-91.26993834
677641507.6,-148.4561625,-91.26701852
679203632.6,-148.4761722,-91.2641054
680769358.7,-148.4961819,-91.26119898
682338694.1,-148.5161916,-91.25829924
683911647.3,-148.5362012,-91.25540616
685488226.5,-148.5562108,-91.25251973
687068440,-148.5762204,-91.24963993
688652296.3,-148.5962299,-91.24676674
690239803.8,-148.6162393,-91.24390016
691830970.9,-148.6362487,-91.24104017
693425806,-148.6562581,-91.23818674
695024317.6,-148.6762674,-91.23533988
696626514.1,-148.6962767,-91.23249955
698232404.1,-148.7162859,-91.22966576
699841996,-148.7362951,-91.22683847
701455298.4,-148.7563043,-91.22401768
703072319.9,-148.7763134,-91.22120337
704693069,-148.7963225,-91.21839553
706317554.3,-148.8163315,-91.21559414
707945784.4,-148.8363405,-91.21279919
709577768,-148.8563494,-91.21001066
711213513.7,-148.8763583,-91.20722854
712853030.1,-148.8963672,-91.20445281
714496326.1,-148.916376,-91.20168346
716143410.2,-148.9363848,-91.19892047
717794291.3,-148.9563935,-91.19616383
719448978,-148.9764022,-91.19341353
721107479.2,-148.9964109,-91.19066955
722769803.6,-149.0164195,-91.18793187
724435960.1,-149.0364281,-91.18520048
726105957.4,-149.0564366,-91.18247537
727779804.5,-149.0764452,-91.17975653
729457510.3,-149.0964536,-91.17704393
731139083.5,-149.116462,-91.17433756
732824533.1,-149.1364704,-91.17163741
734513868.2,-149.1564788,-91.16894347
736207097.5,-149.1764871,-91.16625572
737904230.1,-149.1964954,-91.16357415
739605275.1,-149.2165036,-91.16089873
741310241.3,-149.2365118,-91.15822947
743019137.9,-149.2565199,-91.15556634
744731973.9,-149.2765281,-91.15290933
746448758.4,-149.2965362,-91.15025842
748169500.5,-149.3165442,-91.14761361
749894209.3,-149.3365522,-91.14497488
751622894,-149.3565602,-91.14234221
753355563.7,-149.3765681,-91.13971559
755092227.7,-149.396576,-91.13709501
756832895,-149.4165839,-91.13448045
758577575,-149.4365917,-91.13187189
760326276.9,-149.4565995,-91.12926934
762079010,-149.4766073,-91.12667276
763835783.6,-149.496615,-91.12408215
765596606.9,-149.5166227,-91.12149749
767361489.4,-149.5366303,-91.11891878
769130440.3,-149.5566379,-91.11634599
770903469.1,-149.5766455,-91.11377911
772680585.1,-149.596653,-91.11121814
774461797.8,-149.6166606,-91.10866304
776247116.6,-149.636668,-91.10611383
778036551,-149.6566755,-91.10357046
779830110.5,-149.6766829,-91.10103295
781627804.6,-149.6966903,-91.09850127
783429642.8,-149.7166976,-91.0959754
785235634.6,-149.7367049,-91.09345534
787045789.7,-149.7567122,-91.09094107
788860117.6,-149.7767194,-91.08843258
790678628,-149.7967266,-91.08592986
792501330.5,-149.8167338,-91.08343288
794328234.7,-149.8367409,-91.08094165
796159350.4,-149.856748,-91.07845614
797994687.3,-149.8767551,-91.07597635
799834255,-149.8967621,-91.07350225
801678063.4,-149.9167692,-91.07103384
803526122.2,-149.9367761,-91.0685711
805378441.2,-149.9567831,-91.06611403
807235030.2,-149.97679,-91.0636626
809095899.2,-149.9967969,-91.0612168
810961057.9,-150.0168037,-91.05877663
812830516.2,-150.0368105,-91.05634206
814704284,-150.0568173,-91.05391309
816582371.4,-150.0768241,-91.0514897
818464788.1,-150.0968308,-91.04907189
820351544.3,-150.1168375,-91.04665962
822242649.9,-150.1368442,-91.04425291
824138115,-150.1568508,-91.04185172
826037949.6,-150.1768574,-91.03945606
827942163.7,-150.196864,-91.0370659
829850767.5,-150.2168705,-91.03468123
831763771.1,-150.236877,-91.03230205
833681184.6,-150.2568835,-91.02992833
835603018.2,-150.2768899,-91.02756007
837529282.1,-150.2968964,-91.02519725
839459986.5,-150.3169028,-91.02283987
841395141.6,-150.3369091,-91.0204879
843334757.8,-150.3569155,-91.01814134
845278845.2,-150.3769218,-91.01580017
847227414.1,-150.396928,-91.01346438
849180475,-150.4169343,-91.01113396
851138038.2,-150.4369405,-91.0088089
853100114,-150.4569467,-91.00648919
855066712.9,-150.4769529,-91.0041748
857037845.2,-150.496959,-91.00186573
859013521.5,-150.5169651,-90.99956197
860993752.2,-150.5369712,-90.99726351
862978547.8,-150.5569772,-90.99497033
864967918.8,-150.5769832,-90.99268242
866961875.8,-150.5969892,-90.99039977
868960429.3,-150.6169952,-90.98812237
870963590,-150.6370011,-90.9858502
872971368.4,-150.657007,-90.98358325
874983775.2,-150.6770129,-90.98132152
877000821.1,-150.6970188,-90.97906498
879022516.8,-150.7170246,-90.97681363
881048873,-150.7370304,-90.97456746
883079900.4,-150.7570362,-90.97232644
885115609.8,-150.7770419,-90.97009058
